,name,link,company,salary_min,salary_max,currency,source
217,Реверс-инженер,https://korolev.hh.ru/vacancy/35634568?query=python,ООО ЖУЙЭРСЫ,1500,5000,USD,hh.ru
218,Биоинформатик,https://korolev.hh.ru/vacancy/36316710?query=python, Новые Программные Системы,NaN,NaN,NaN,hh.ru
219,Аналитик,https://korolev.hh.ru/vacancy/36812321?query=python,ООО ЭДГОУ,80000,NaN,руб.,hh.ru
220,Python/Go Developer,https://korolev.hh.ru/vacancy/34567979?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
221,Python developer,https://korolev.hh.ru/vacancy/36297018?query=python,ООО Акронис-Инфозащита,NaN,NaN,NaN,hh.ru
222,"FullStack Developer (Python, JS)",https://korolev.hh.ru/vacancy/37030410?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
223,System Analyst (Life Science),https://korolev.hh.ru/vacancy/36440952?query=python, Дженстек,100000,200000,руб.,hh.ru
224,Junior Data Engineer,https://korolev.hh.ru/vacancy/35378576?query=python, Plarium,NaN,NaN,NaN,hh.ru
225,Биоинформатик,https://korolev.hh.ru/vacancy/36316529?query=python, Новые Программные Системы,NaN,NaN,NaN,hh.ru
226,Аналитик,https://korolev.hh.ru/vacancy/35127995?query=python, Студия Кефир,NaN,NaN,NaN,hh.ru
227,Главный разработчик,https://korolev.hh.ru/vacancy/36864336?query=python, NVI Solutions LLC,200000,NaN,руб.,hh.ru
228,Администратор Linux,https://korolev.hh.ru/vacancy/36437342?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
229,DevOps Engineer,https://korolev.hh.ru/vacancy/36990985?query=python,ООО Медицинские Скрининг Системы,100000,200000,руб.,hh.ru
230,ETL/BI junior разработчик,https://korolev.hh.ru/vacancy/37022659?query=python, DBI,NaN,NaN,NaN,hh.ru
231,Разработчик JavaScript/Erlang,https://korolev.hh.ru/vacancy/35959259?query=python, UserGate,,,,hh.ru
232,Сборщик ПО (мейнтейнер),https://korolev.hh.ru/vacancy/37029237?query=python,ООО НТЦ ИТ Роса,,,,hh.ru
233,Специалист Управления по работе с данными,https://korolev.hh.ru/vacancy/36661525?query=python, АЛЬФА-БАНК,NaN,NaN,NaN,hh.ru
234,Marketing Analyst,https://korolev.hh.ru/vacancy/36872358?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
235,DevOps engineer,https://korolev.hh.ru/vacancy/35219728?query=python, B2Broker,120000,170000,руб.,hh.ru
236,Data Scientist,https://korolev.hh.ru/vacancy/36717854?query=python, RoadAR,NaN,NaN,NaN,hh.ru
237,Программист Go,https://korolev.hh.ru/vacancy/37018872?query=python,ООО Прикладные технологии,,,,hh.ru
238,Scala/Java Developer,https://korolev.hh.ru/vacancy/36870062?query=python,ООО Альтуэра Лабс,120000,170000,руб.,hh.ru
239,System Administrator,https://korolev.hh.ru/vacancy/36745236?query=python, Webzilla,NaN,NaN,NaN,hh.ru
240,Senior iOS Developer,https://korolev.hh.ru/vacancy/36544967?query=python, AppQuantum,250000,300000,руб.,hh.ru
241,Аналитик,https://korolev.hh.ru/vacancy/36202551?query=python, Студия Кефир,NaN,NaN,NaN,hh.ru
242,Системный администратор Linux,https://korolev.hh.ru/vacancy/36319808?query=python, Comagic,140000,NaN,руб.,hh.ru
243,Программист по созданию и ведению обучающего курса по Python,https://korolev.hh.ru/vacancy/36906276?query=python," Profi-internet, школа востребованных интернет-профессий",150000,NaN,руб.,hh.ru
244,Data Mining Specialist,https://korolev.hh.ru/vacancy/36922120?query=python," ProStor,сеть магазинов",10000,NaN,грн.,hh.ru
245,Fullstack web developer,https://korolev.hh.ru/vacancy/36742046?query=python, Vintersaga (ООО Делаем Игры),NaN,NaN,NaN,hh.ru
246,Data Analyst (BI),https://korolev.hh.ru/vacancy/36841095?query=python, Exness,NaN,NaN,NaN,hh.ru
247,Frontend разработчик Vue.js (part time),https://korolev.hh.ru/vacancy/36787458?query=python,ООО Интернет Лид,,,,hh.ru
248,Ведущий тестировщик ПО / QA automation engineer,https://korolev.hh.ru/vacancy/36998924?query=python, Новые Программные Системы,120000,160000,руб.,hh.ru
249,POWER BI Analyst,https://korolev.hh.ru/vacancy/37011874?query=python, Ostrovska Talent Acquisition,NaN,NaN,NaN,hh.ru
250,DevOps Engineer,https://korolev.hh.ru/vacancy/36990985?query=python,ООО Медицинские Скрининг Системы,100000,200000,руб.,hh.ru
251,Начинающий python backend разработчик,https://korolev.hh.ru/vacancy/37018429?query=python,ООО ВЕБИМ.РУ,,,,hh.ru
252,Frontend Javascript разработчик (middle),https://korolev.hh.ru/vacancy/36714388?query=python,ООО Диджитал Пайн,,,,hh.ru
253,"WEB разработчик, Backend",https://korolev.hh.ru/vacancy/36834438?query=python,ТОО SOMNIUM,,,,hh.ru
254,Ведущий тестировщик ПО / QA automation engineer,https://korolev.hh.ru/vacancy/36998924?query=python, Новые Программные Системы,120000,160000,руб.,hh.ru
255,Аналитик по работе с данными,https://korolev.hh.ru/vacancy/36761708?query=python, Хэндисофт,NaN,NaN,NaN,hh.ru
256,Java developer,https://korolev.hh.ru/vacancy/36134800?query=python,ООО Дата Ист,,,,hh.ru
257,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/33632675?query=python, FunBox,NaN,NaN,NaN,hh.ru
258,Маркетинговый аналитик (GameDev),https://korolev.hh.ru/vacancy/36657151?query=python, Crazy Panda,NaN,NaN,NaN,hh.ru
259,Infrastructure Engineer,https://korolev.hh.ru/vacancy/36901910?query=python, Ton Labs,150000,NaN,руб.,hh.ru
260,DevOps engineer,https://korolev.hh.ru/vacancy/36843220?query=python,Иностр. п. Admitad,NaN,NaN,NaN,hh.ru
261,Администратор Linux,https://korolev.hh.ru/vacancy/36437342?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
262,Web QA Engineer,https://korolev.hh.ru/vacancy/34234522?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
263,Senior iOS разработчик,https://korolev.hh.ru/vacancy/36858094?query=python, BestDoctor,170000,350000,руб.,hh.ru
264,Программист РНР,https://korolev.hh.ru/vacancy/36649193?query=python, Метинвест Холдинг,NaN,NaN,NaN,hh.ru
265,Программист Python/Django в веб-студию,https://korolev.hh.ru/vacancy/37010116?query=python, Вангер.рф - разработка сайтов,,,,hh.ru
266,QA инженер - тестировщик,https://korolev.hh.ru/vacancy/36935593?query=python,ООО Профессиональные Кадровые Решения,,,,hh.ru
267,Python developer,https://korolev.hh.ru/vacancy/36849156?query=python, Eastern Peak,NaN,NaN,NaN,hh.ru
268,Back-end Developer (Go / Python),https://korolev.hh.ru/vacancy/36924871?query=python, Exness,NaN,NaN,NaN,hh.ru
269,"Tech Lead (Python, Financial Software Solutions)",https://korolev.hh.ru/vacancy/36881598?query=python, DataArt,NaN,NaN,NaN,hh.ru
270,Game Data Analyst (Flime by Gismart),https://korolev.hh.ru/vacancy/36734409?query=python, Gismart,NaN,NaN,NaN,hh.ru
271,Разработчик С++,https://korolev.hh.ru/vacancy/36723154?query=python,АО АСТ,NaN,170000,руб.,hh.ru
272,Machine Learning Engineer,https://korolev.hh.ru/vacancy/37061079?query=python,ООО Браймонсофт,NaN,NaN,NaN,hh.ru
273,Scala Developer (Java / C++ / С# / Python) (направление решений в образовании),https://korolev.hh.ru/vacancy/36114431?query=python, NAUMEN,NaN,NaN,NaN,hh.ru
274,Программист Go,https://korolev.hh.ru/vacancy/37018880?query=python,ООО Прикладные технологии,,,,hh.ru
275,Senior Kotlin / Java разработчик,https://korolev.hh.ru/vacancy/35172686?query=python, Эквид,150000,NaN,руб.,hh.ru
276,Специалист САПР-BIM (техническая поддержка пользователей),https://korolev.hh.ru/vacancy/36736971?query=python,ООО Уральский Тим-Центр,,,,hh.ru
277,"GFN Software Engineer - Gaming (Python, C++)",https://korolev.hh.ru/vacancy/36922412?query=python, NVIDIA,NaN,NaN,NaN,hh.ru
278,DevOps Engineer,https://korolev.hh.ru/vacancy/36891934?query=python, Дженстек,130000,220000,руб.,hh.ru
279,Database administrator,https://korolev.hh.ru/vacancy/37073686?query=python, Petrosoft Inc.,NaN,NaN,NaN,hh.ru
280,Database administrator,https://korolev.hh.ru/vacancy/37073687?query=python, Petrosoft Inc.,NaN,NaN,NaN,hh.ru
281,QA Engineer (manual),https://korolev.hh.ru/vacancy/36943076?query=python,ООО МАКСБИТСОЛЮШЕН,NaN,NaN,NaN,hh.ru
282,Team Lead/Python developer,https://korolev.hh.ru/vacancy/36890841?query=python,Иностр. п. Admitad,NaN,NaN,NaN,hh.ru
283,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/35024187?query=python, FunBox,NaN,NaN,NaN,hh.ru
284,Программист-Исследователь (RnD),https://korolev.hh.ru/vacancy/36929281?query=python, Photo Lab,100000,200000,руб.,hh.ru
285,Senior Fullstack Web Developer в команду Hyperskill,https://korolev.hh.ru/vacancy/36854499?query=python,ООО Цифровые Образовательные Решения,100000,NaN,руб.,hh.ru
286,Chief Data Officer,https://korolev.hh.ru/vacancy/36832410?query=python,ООО Неолаб-Нск,150000,NaN,руб.,hh.ru
287,Build engineer,https://korolev.hh.ru/vacancy/36951722?query=python,ООО Айфьючер,NaN,NaN,NaN,hh.ru
288,Senior Big Data инженер (Machine Learning),https://korolev.hh.ru/vacancy/36426507?query=python," Лента, федеральная розничная сеть, IT ",NaN,NaN,NaN,hh.ru
289,Senior Backend Developer,https://korolev.hh.ru/vacancy/36921273?query=python, РОССИННО,140000,200000,руб.,hh.ru
290,Auto QA / Автотестировщик,https://korolev.hh.ru/vacancy/36778244?query=python, INPAS,NaN,NaN,NaN,hh.ru
291,Game Analyst,https://korolev.hh.ru/vacancy/36798448?query=python, Plarium,NaN,NaN,NaN,hh.ru
292,Support engineer,https://korolev.hh.ru/vacancy/36879385?query=python,ООО HazelTree,1600,NaN,USD,hh.ru
293,Ведущий разработчик ПО в области облачных технологий,https://korolev.hh.ru/vacancy/36718840?query=python,ООО Прогматик Лаб,250000,NaN,руб.,hh.ru
294,DevOps/support engineer,https://korolev.hh.ru/vacancy/36819890?query=python,ООО Арго Технолоджи Ист,NaN,NaN,NaN,hh.ru
295,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/32141443?query=python, FunBox,NaN,NaN,NaN,hh.ru
296,"Программист-стажер (AI, Big Data)",https://korolev.hh.ru/vacancy/36803815?query=python, Meanotek,NaN,NaN,NaN,hh.ru
297,Elixir разработчик,https://korolev.hh.ru/vacancy/37043869?query=python, Quiet Media,NaN,NaN,NaN,hh.ru
298,DevOps Engineer,https://korolev.hh.ru/vacancy/36863762?query=python,ООО Медэкс,160000,NaN,руб.,hh.ru
299,Разработчик интеграционных решений,https://korolev.hh.ru/vacancy/36884977?query=python,ООО СКБ ЛАБ,NaN,NaN,NaN,hh.ru
300,Программист Go,https://korolev.hh.ru/vacancy/37018880?query=python,ООО Прикладные технологии,,,,hh.ru
301,Senior C++ Software Developer,https://korolev.hh.ru/vacancy/36763320?query=python, Alber Blanc,NaN,10000,USD,hh.ru
302,Системный администратор,https://korolev.hh.ru/vacancy/37047600?query=python,ООО Центр-СБК,67500,NaN,руб.,hh.ru
303,Маркетинговый аналитик (GameDev),https://korolev.hh.ru/vacancy/36657151?query=python, Crazy Panda,NaN,NaN,NaN,hh.ru
304,Frontend Javascript разработчик (middle),https://korolev.hh.ru/vacancy/36714388?query=python,ООО Диджитал Пайн,,,,hh.ru
305,Ведущий разработчик ПО в области облачных технологий,https://korolev.hh.ru/vacancy/36718840?query=python,ООО Прогматик Лаб,250000,NaN,руб.,hh.ru
306,Разработчик интеграционных решений,https://korolev.hh.ru/vacancy/36884977?query=python,ООО СКБ ЛАБ,NaN,NaN,NaN,hh.ru
307,Web QA Engineer,https://korolev.hh.ru/vacancy/34234522?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
308,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/32141443?query=python, FunBox,NaN,NaN,NaN,hh.ru
309,Аналитик по работе с данными,https://korolev.hh.ru/vacancy/36761708?query=python, Хэндисофт,NaN,NaN,NaN,hh.ru
310,Преподаватель IT дисциплин,https://korolev.hh.ru/vacancy/37009266?query=python, ЧУ ДО Московская школа программистов,NaN,60000,руб.,hh.ru
311,Build engineer,https://korolev.hh.ru/vacancy/36951722?query=python,ООО Айфьючер,NaN,NaN,NaN,hh.ru
312,Intern to Actuarial team,https://korolev.hh.ru/vacancy/37025607?query=python, Deloitte Ukraine,NaN,NaN,NaN,hh.ru
313,Elixir разработчик,https://korolev.hh.ru/vacancy/37043869?query=python, Quiet Media,NaN,NaN,NaN,hh.ru
314,Аналитик-программист,https://korolev.hh.ru/vacancy/35947186?query=python,ООО МЕТИЗ ИМПЭКС,NaN,NaN,NaN,hh.ru
315,Game Data Analyst (Flime by Gismart),https://korolev.hh.ru/vacancy/36734409?query=python, Gismart,NaN,NaN,NaN,hh.ru
316,Математик-программист,https://korolev.hh.ru/vacancy/36922213?query=python," ProStor,сеть магазинов",10000,NaN,грн.,hh.ru
317,Senior Kotlin / Java разработчик,https://korolev.hh.ru/vacancy/35172686?query=python, Эквид,150000,NaN,руб.,hh.ru
318,Android senior developer,https://korolev.hh.ru/vacancy/36858081?query=python, BestDoctor,170000,350000,руб.,hh.ru
319,Magento developer (удаленно),https://korolev.hh.ru/vacancy/36850326?query=python, Magenable,120000,160000,руб.,hh.ru
320,Java developer,https://korolev.hh.ru/vacancy/36134800?query=python,ООО Дата Ист,,,,hh.ru
321,Junior C++ разработчик алгоритмов геометрического моделирования,https://korolev.hh.ru/vacancy/37016657?query=python,ЗАО Ледас,,,,hh.ru
322,Специалист САПР-BIM (техническая поддержка пользователей),https://korolev.hh.ru/vacancy/36736971?query=python,ООО Уральский Тим-Центр,,,,hh.ru
323,Младший геймдизайнер-аналитик,https://korolev.hh.ru/vacancy/35930636?query=python,ООО Крапива,NaN,NaN,NaN,hh.ru
324,Database administrator,https://korolev.hh.ru/vacancy/37073686?query=python, Petrosoft Inc.,NaN,NaN,NaN,hh.ru
325,Database administrator,https://korolev.hh.ru/vacancy/37073687?query=python, Petrosoft Inc.,NaN,NaN,NaN,hh.ru
326,.NET разработчик,https://korolev.hh.ru/vacancy/36749466?query=python,ООО Очень Интересно,,,,hh.ru
327,ReactJS Developer,https://korolev.hh.ru/vacancy/36998003?query=python, Thingfarms,1000,2500,USD,hh.ru
328,System Administrator,https://korolev.hh.ru/vacancy/37033064?query=python,ООО ВЭБ Технологии,NaN,NaN,NaN,hh.ru
329,PHP-программист,https://korolev.hh.ru/vacancy/37044230?query=python, retailCRM,NaN,NaN,NaN,hh.ru
330,Разработчик С++,https://korolev.hh.ru/vacancy/36723154?query=python,АО АСТ,NaN,170000,руб.,hh.ru
331,Бэкенд-разработчик,https://korolev.hh.ru/vacancy/35024187?query=python, FunBox,NaN,NaN,NaN,hh.ru
